id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.other,appCat.social,appCat.travel,circumplex.arousal,circumplex.valence,mood,screen
AS14.25,2014-04-09,0.0418417366946779,3.0345,26.810000000000002,33.0,24.77,147.422,44.827,0.0,1.0,8.0,45.2929999828339
AS14.25,2014-04-10,0.078125,4.077,29.265,11.562000000000001,12.312000000000001,251.9805,94.007,0.0,0.0,6.0,11.9079999923706
AS14.25,2014-04-11,0.108333333333333,3.2005,31.320999999999998,,17.12,122.26799999999999,,0.0,1.0,8.0,31.074999809265105
AS14.25,2014-04-12,0.0,8.54,7.065,,14.297,862.836,,0.0,1.0,7.0,22.9964998960495
AS14.25,2014-04-13,0.0,3.01,31.057000000000002,,14.206,69.16199999999999,,0.0,0.0,7.0,37.336999893188455
AS14.25,2014-04-14,0.032520325203252,3.218,38.925,,11.597999999999999,73.639,,0.0,0.0,7.0,52.9174998998642
AS14.25,2014-04-15,0.02469177618208915,4.015,31.959,,14.279000000000002,54.8735,3.1460000000000004,-0.5,0.0,7.0,30.0549999475479
AS14.25,2014-04-16,0.012365591397849481,3.0305,42.2635,60.43899999999999,20.305,15.052999999999999,22.274,0.0,1.0,7.0,46.7070000171661
AS14.25,2014-04-17,0.0650793650793651,3.048,37.484,,12.075,68.6325,21.299,0.5,0.0,7.0,32.877000093460104
AS14.25,2014-04-18,0.03645833333333335,4.887,62.286,,19.13,65.416,30.268,0.0,0.0,6.0,42.80449998378755
AS14.25,2014-04-19,0.137931034482759,3.0645000000000002,31.9585,,12.552499999999998,38.118,,-0.5,0.0,7.5,28.2265000343323
AS14.25,2014-04-20,0.00833333333333333,3.6944999999999997,41.7615,,18.081,25.191,37.179,0.0,0.0,7.0,38.05750000476835
AS14.25,2014-04-21,0.016666666666666666,3.009,37.135999999999996,,15.085,233.3735,75.226,0.0,1.0,7.0,37.6679999828339
AS14.25,2014-04-22,0.05,3.113,34.044000000000004,,15.062999999999999,42.422,22.6285,0.0,1.0,8.0,30.715999960899353
AS14.25,2014-04-23,0.004166666666666665,3.0175,30.104,,11.175,63.478,,-0.5,0.0,7.0,32.4730000495911
AS14.25,2014-04-24,0.025,3.0519999999999996,34.27,,12.459,174.43400000000003,20.808000000000003,-1.0,0.0,6.0,37.6800000667572
AS14.25,2014-04-25,0.012500000000000015,3.7485,29.3705,1186.037,9.0705,86.34899999999999,,-0.5,0.0,6.5,19.034000158309897
AS14.25,2014-04-26,0.045626721763085396,3.103,48.1095,,10.038,445.564,,0.5,1.0,7.0,28.8120000362396
AS14.25,2014-04-27,0.00833333333333333,3.0285,42.135,,11.583,,,0.0,0.0,7.0,35.7460000514984
AS14.25,2014-04-28,0.025,3.03,38.3585,111.573,33.567,4.081,22.704,0.0,0.0,7.0,38.0440001487732
AS14.25,2014-04-29,0.012431129476584014,3.1515,45.823499999999996,345.1855,13.044,143.026,14.915999999999999,-2.0,0.0,6.0,37.9304999113083
AS14.25,2014-04-30,0.0583333333333333,3.054,42.878,62.909,13.1295,,33.3495,0.0,0.0,7.0,48.91000008583071
AS14.25,2014-05-01,0.008298898071625344,3.0505000000000004,33.923,,14.067,42.995,28.121,-1.0,0.0,7.0,36.73400008678435
AS14.25,2014-05-02,0.0333333333333333,3.1664999999999996,41.247,,11.2405,131.5985,38.709,-0.5,0.0,6.5,39.7699999809265
AS14.25,2014-05-03,0.004166666666666665,3.6310000000000002,51.659,169.1995,10.0395,203.99050000000003,,0.0,0.0,7.0,55.308000087738
AS14.25,2014-05-04,0.029166666666666702,3.025,35.199,75.692,22.6,,42.327,1.5,0.0,7.0,35.285499930381754
AS14.25,2014-05-05,0.00833333333333335,3.03,36.737,,11.057,70.989,,-1.0,0.0,7.0,40.2664999961853
AS14.25,2014-05-06,0.016632231404958682,3.8205,49.3565,44.582,44.412,132.43200000000002,47.592,,,,52.8759999275208
AS14.25,2014-05-07,0.0207300275482094,3.0639999999999996,43.611999999999995,38.637,8.59,,,0.0,0.0,7.0,62.315000057220495
AS14.25,2014-05-08,0.0,3.048,18.184,25.197,19.134,259.2185,51.856500000000004,0.0,0.5,7.0,30.81699991226195
AS14.26,2014-02-17,,,,,,,,,,,
AS14.26,2014-02-18,,,,,,,,,,,
AS14.26,2014-02-19,,,,,,,,,,,
AS14.26,2014-02-20,,,,,,,,,,,
AS14.26,2014-02-21,,,,,,,,,,,
AS14.26,2014-02-22,,,,,,,,,,,
AS14.26,2014-02-23,,,,,,,,,,,
AS14.26,2014-02-24,,,,,,,,,,,
AS14.26,2014-02-25,,,,,,,,,,,
AS14.26,2014-02-26,,,,,,,,,,,
AS14.26,2014-02-27,,,,,,,,,,,
AS14.26,2014-02-28,,,,,,,,,,,
AS14.26,2014-03-01,,,,,,,,,,,
AS14.26,2014-03-02,,,,,,,,,,,
AS14.26,2014-03-03,,,,,,,,,,,
AS14.26,2014-03-04,,,,,,,,,,,
AS14.26,2014-03-05,,,,,,,,,,,
AS14.26,2014-03-06,,,,,,,,,,,
AS14.26,2014-03-07,,,,,,,,,,,
AS14.26,2014-03-08,,,,,,,,,,,
AS14.26,2014-03-09,,,,,,,,,,,
AS14.26,2014-03-10,,,,,,,,,,,
AS14.26,2014-03-11,,,,,,,,,,,
AS14.26,2014-03-12,,,,,,,,,,,
AS14.26,2014-03-13,,,,,,,,,,,
AS14.26,2014-03-14,,,,,,,,,,,
AS14.26,2014-03-15,,,,,,,,,,,
AS14.26,2014-03-16,,,,,,,,,,,
AS14.26,2014-03-17,,,,,,,,,,,
AS14.26,2014-03-18,,,,,,,,,,,
AS14.26,2014-03-19,,,,,,,,,,,
AS14.26,2014-03-20,,,,,,,,,,,
AS14.26,2014-03-21,,,,,,,,,,,
AS14.26,2014-03-22,,,,,,,,,,,
AS14.26,2014-03-23,,,,,,,,0.5,1.0,7.5,
AS14.26,2014-03-24,,,,,,,,0.0,0.0,7.0,
AS14.26,2014-03-25,,,,,,,,0.0,0.0,7.0,
AS14.26,2014-03-26,,,,,,,,1.0,0.0,6.0,
AS14.26,2014-03-27,,,,,,,,0.0,0.0,6.0,
AS14.26,2014-03-28,,,,,,,,0.0,1.0,8.0,
AS14.26,2014-03-29,,,,,,,,0.0,1.0,8.0,
AS14.26,2014-03-30,,,,,,,,0.0,0.0,7.0,
AS14.26,2014-03-31,,,,,,,,1.0,0.0,7.0,
AS14.26,2014-04-01,,,,,,,,0.0,0.0,7.0,
AS14.26,2014-04-02,,,,,,,,0.0,0.0,6.0,
AS14.26,2014-04-03,,,,,,,,0.0,1.0,7.0,
AS14.26,2014-04-04,,,,,,,,1.0,0.5,7.0,
AS14.26,2014-04-05,,,,,,,,1.0,1.0,8.0,
AS14.26,2014-04-06,,,,,,,,0.0,0.0,7.0,
AS14.26,2014-04-07,,,,,,,,0.0,0.0,7.0,
AS14.26,2014-04-08,,,,,,,,0.0,0.0,6.0,
AS14.26,2014-04-09,,,,,,,,0.0,0.0,6.0,
AS14.26,2014-04-10,,,,,,,,0.0,0.0,6.0,
AS14.26,2014-04-11,,,,,,,,1.0,0.0,6.0,
AS14.26,2014-04-12,,,,,,,,1.0,1.0,8.0,
AS14.26,2014-04-13,0.025,3.8259999999999996,8.5725,94.7595,9.03,32.7115,,0.0,0.0,7.0,19.6779999732971
AS14.26,2014-04-14,0.00833333333333333,4.024,14.054,87.148,7.061,83.655,,0.0,0.0,7.0,30.834000110626196
AS14.26,2014-04-15,0.0,5.145,10.058,,11.050999999999998,67.35300000000001,,0.0,0.0,7.0,36.5829999446869
AS14.26,2014-04-16,0.0,4.1739999999999995,16.08,,8.055,33.251,,0.0,0.0,7.0,17.37000000476835
AS14.26,2014-04-17,0.012535014005602255,4.183,25.435,,7.035,48.9675,107.875,0.0,0.0,6.0,30.848999977111802
AS14.26,2014-04-18,0.012820512820512824,3.4189999999999996,32.177,,11.289000000000001,41.275,,1.0,1.0,7.0,48.20400011539461
AS14.26,2014-04-19,0.07146892655367235,4.015,18.613,,8.116,37.6505,,1.0,1.0,8.0,26.183000087737998
AS14.26,2014-04-20,0.0,3.5585000000000004,19.128500000000003,26.101,7.752999999999999,54.50899999999999,,1.0,1.0,8.0,32.5989999771118
AS14.26,2014-04-21,0.02528248587570625,3.57,22.09,190.543,9.112,112.87700000000001,,0.0,0.0,6.0,40.1080000400543
AS14.26,2014-04-22,0.045833333333333295,4.209,25.1655,,9.026,39.7665,,0.5,1.0,7.0,45.24550008773805
AS14.26,2014-04-23,0.025,4.4095,29.685499999999998,11.107000000000001,11.195,19.106,,0.0,0.0,6.0,26.5829999446869
AS14.26,2014-04-24,0.03361581920903955,4.0735,18.7325,66.465,8.129,14.107999999999999,,0.0,0.0,6.0,31.5390000343323
AS14.26,2014-04-25,0.05,4.012499999999999,13.101,44.36600000000001,10.033,28.1345,137.239,0.0,0.0,6.0,21.5620000362396
AS14.26,2014-04-26,0.2119565217391305,3.25,17.145000000000003,55.83,6.292999999999999,28.2895,59.343,1.0,1.0,8.0,23.46450006961825
AS14.26,2014-04-27,0.00833333333333333,5.256,8.062000000000001,38.763000000000005,10.191,194.878,48.738,1.0,1.0,8.0,18.0845000743866
AS14.26,2014-04-28,0.07916666666666665,3.3695,28.7365,66.421,8.101,49.255,,1.0,1.0,8.0,35.800999879837
AS14.26,2014-04-29,0.025,4.425,16.066,,12.061,24.115000000000002,,1.0,0.0,6.0,20.4175000190735
AS14.26,2014-04-30,0.00833333333333335,4.01,28.292499999999997,18.7885,8.051,67.358,,0.0,0.0,6.0,44.024999976158156
AS14.26,2014-05-01,0.004166666666666665,5.035,16.192999999999998,,6.058,151.325,,0.0,0.0,6.0,25.0859999656677
AS14.26,2014-05-02,0.0898230088495575,4.117,23.104,33.269,9.111,91.72200000000001,36.207,0.0,1.0,7.0,15.8980001211166
AS14.26,2014-05-03,0.008368347338935569,4.0205,9.064,25.281999999999996,8.056000000000001,29.295,,0.0,1.0,8.0,27.7365001440048
AS14.26,2014-05-04,0.0,3.365,20.744,77.555,10.054,37.7345,,0.0,0.0,7.0,16.1394999027252
AS14.26,2014-05-05,0.012500000000000015,4.126,9.139500000000002,49.333999999999996,7.6274999999999995,73.891,,0.0,0.0,6.0,43.7030000686646
AS14.26,2014-05-06,0.0,4.684,7.537000000000001,137.375,,36.296499999999995,,,,,18.64050006866455
AS14.26,2014-05-07,0.02554347826086955,4.283,6.041,,6.047000000000001,89.508,,0.0,0.0,6.0,19.014000058174148
AS14.26,2014-05-08,0.0336864406779661,5.055,15.202,58.361999999999995,7.0489999999999995,26.131999999999998,,0.0,0.0,6.0,54.7320001125336
AS14.26,2014-05-09,0.016701680672268904,4.015,12.6795,38.191,12.102,55.1255,,0.0,1.0,7.0,28.375999927520798
AS14.26,2014-05-10,0.004166666666666665,3.537,12.086500000000001,,6.5885,38.214,,1.0,1.0,8.0,16.77849996089935
AS14.26,2014-05-11,0.004201680672268905,4.948,17.105,9.052,8.032,53.39,35.2735,0.0,0.0,6.0,42.642999887466445
AS14.26,2014-05-12,0.0,4.016,11.052,65.377,6.086,34.476,,0.0,0.0,6.0,36.83350002765655
AS14.26,2014-05-13,0.06285014005602245,5.0175,17.6965,41.431000000000004,7.037000000000001,33.082,,0.0,1.0,7.0,36.16949999332425
AS14.26,2014-05-14,0.00833333333333333,3.591,19.165,40.643,7.029,42.303999999999995,,0.0,0.0,6.0,20.49199998378755
AS14.26,2014-05-15,0.058578431372549,4.016,17.924,62.04299999999999,6.037999999999999,16.884,70.374,0.0,0.0,6.0,37.8825000524521
AS14.26,2014-05-16,0.0670168067226891,4.1215,13.097999999999999,40.471,8.076,35.152,,1.0,1.0,8.0,32.523500084877
AS14.26,2014-05-17,0.04166666666666665,3.161,24.168000000000003,135.9035,7.348,49.002,54.498000000000005,0.5,0.5,8.0,22.2639999389648
AS14.26,2014-05-18,0.0252100840336134,4.136,30.211,71.7315,9.07,23.801,,0.0,1.0,7.0,32.6159999370575
AS14.26,2014-05-19,0.0,3.641,25.18,117.72200000000001,9.06,62.419,,-1.0,1.0,7.0,25.3784999847412
AS14.26,2014-05-20,0.0209033613445378,4.092,21.572,30.212,7.024,23.531999999999996,106.59100000000001,-1.0,1.0,8.0,26.269000053405748
AS14.26,2014-05-21,0.0461864406779661,3.49,9.561,74.708,9.07,63.228,,0.0,1.0,7.0,14.474000096321099
AS14.26,2014-05-22,0.0418417366946779,5.031000000000001,13.161999999999999,92.818,5.181,26.378,,0.0,0.0,6.0,36.8909999132156
AS14.26,2014-05-23,0.05978260869565215,3.061,21.179000000000002,,7.138999999999999,61.537,27.2115,0.0,0.0,6.0,34.61900007724765
AS14.26,2014-05-24,0.029166666666666702,4.022,20.102999999999998,90.7295,7.5969999999999995,12.151,40.3665,0.0,1.0,8.0,28.802999973297098
AS14.26,2014-05-25,0.0875,4.051,12.193,202.232,7.121,51.427,72.582,-1.0,1.0,8.0,24.2479999065399
AS14.26,2014-05-26,0.004166666666666665,3.864,13.116,294.056,8.158999999999999,84.352,,0.0,1.0,7.0,38.52300000190735
AS14.26,2014-05-27,0.0168067226890756,3.997,25.173000000000002,27.535999999999998,6.055,33.1935,,0.0,0.0,6.0,29.712000012397752
AS14.26,2014-05-28,0.004166666666666665,4.311,22.119,31.2,11.210999999999999,45.4595,68.42150000000001,1.0,0.0,5.0,24.484000086784402
AS14.26,2014-05-29,0.0,3.012,14.068999999999999,,3.5244999999999997,,,0.0,1.0,8.0,14.9279999732971
AS14.26,2014-05-30,,,,,,,,0.0,0.0,6.0,
AS14.27,2014-02-17,,,,,,,,,,,
AS14.27,2014-02-18,,,,,,,,,,,
AS14.27,2014-02-19,,,,,,,,,,,
AS14.27,2014-02-20,,,,,,,,,,,
AS14.27,2014-02-21,,,,,,,,,,,
AS14.27,2014-02-22,,,,,,,,,,,
AS14.27,2014-02-23,,,,,,,,,,,
AS14.27,2014-02-24,,,,,,,,,,,
AS14.27,2014-02-25,,,,,,,,,,,
AS14.27,2014-02-26,,,,,,,,,,,
AS14.27,2014-02-27,,,,,,,,,,,
AS14.27,2014-02-28,,,,,,,,,,,
AS14.27,2014-03-01,,,,,,,,,,,
AS14.27,2014-03-02,,,,,,,,,,,
AS14.27,2014-03-03,,,,,,,,,,,
AS14.27,2014-03-04,,,,,,,,,,,
AS14.27,2014-03-05,,,,,,,,,,,
AS14.27,2014-03-06,,,,,,,,,,,
AS14.27,2014-03-07,,,,,,,,,,,
AS14.27,2014-03-08,,,,,,,,,,,
AS14.27,2014-03-09,,,,,,,,,,,
AS14.27,2014-03-10,,,,,,,,,,,
AS14.27,2014-03-11,,,,,,,,,,,
AS14.27,2014-03-12,,,,,,,,,,,
AS14.27,2014-03-13,,,,,,,,,,,
AS14.27,2014-03-14,,,,,,,,,,,
AS14.27,2014-03-15,,,,,,,,,,,
AS14.27,2014-03-16,,,,,,,,,,,
AS14.27,2014-03-17,,,,,,,,,,,
AS14.27,2014-03-18,,,,,,,,,,,
AS14.27,2014-03-19,,,,,,,,,,,
AS14.27,2014-03-20,,,,,,,,,,,
AS14.27,2014-03-21,,,,,,,,,,,
AS14.27,2014-03-22,,,,,,,,,,,
AS14.27,2014-03-23,,,,,,,,,,,
AS14.27,2014-03-24,,,,,,,,,,,
AS14.27,2014-03-25,,,,,,,,,,,
AS14.27,2014-03-26,,,,,,,,,,,
AS14.27,2014-03-27,,,,,,,,,,,
AS14.27,2014-03-28,,,,,,,,,,,
AS14.27,2014-03-29,,,,,,,,,,,
AS14.27,2014-03-30,,,,,,,,,,,
AS14.27,2014-03-31,,,,,,,,,,,
AS14.27,2014-04-01,,,,,,,,,,,
AS14.27,2014-04-02,0.153125,5.53,16.656,,18.264,64.2695,,,,,57.0700000524521
AS14.27,2014-04-03,0.012500000000000015,5.013999999999999,17.976,,19.672,32.78,,-1.0,1.0,8.0,24.063499927520752
AS14.27,2014-04-04,0.020833333333333315,4.016,21.1605,,17.647000000000002,34.0835,53.2335,1.0,0.0,7.0,9.901000022888205
AS14.27,2014-04-05,0.0125,4.314,27.315,,12.049000000000001,30.123,,-1.0,1.0,7.0,36.4214999675751
AS14.27,2014-04-06,0.02916666666666665,4.018,31.566999999999997,,13.052999999999999,33.82,58.035000000000004,-1.0,0.0,7.0,28.2705000638962
AS14.27,2014-04-07,0.0,4.796,31.174,,12.048,41.178,58.36,1.0,1.0,8.0,24.3469998836517
AS14.27,2014-04-08,0.0,4.377000000000001,39.179,,14.115,41.235,48.7,-1.0,1.0,8.0,21.08899998664855
AS14.27,2014-04-09,0.06666666666666665,4.082,34.467,,13.057,55.75,45.175,0.0,1.0,7.0,43.44000017642975
AS14.27,2014-04-10,0.016666666666666666,4.016,33.730500000000006,,17.102,27.092,38.175,0.0,0.0,7.0,30.864000082016002
AS14.27,2014-04-11,0.0166666666666667,4.016,14.677,,9.138,32.444,,1.0,-1.0,5.0,16.739999890327454
AS14.27,2014-04-12,0.0,4.023,29.1545,,12.311499999999999,46.172000000000004,,0.5,1.0,7.5,23.705000162124602
AS14.27,2014-04-13,0.0333333333333333,5.023,33.126000000000005,,15.184000000000001,17.998,,1.0,1.5,9.0,15.325500011444099
AS14.27,2014-04-14,0.0,4.7935,17.062,,12.042,19.638999999999996,,-1.0,1.0,8.0,14.700999975204502
AS14.27,2014-04-15,0.00833333333333333,4.7965,31.14,,13.068,22.537,15.0955,0.0,1.0,7.0,32.3170001506805
AS14.27,2014-04-16,0.0333333333333333,4.249499999999999,26.12,,12.126,59.297,31.05,-2.0,1.0,8.0,30.25600004196165
AS14.27,2014-04-17,0.0334733893557423,3.9330000000000003,30.9865,,14.033,38.4055,60.507,0.0,1.0,7.0,20.59100008010865
AS14.27,2014-04-18,0.04166666666666665,5.012,22.601,,9.031,44.879000000000005,103.74849999999999,0.0,1.0,9.0,14.2880001068115
AS14.27,2014-04-19,0.0,4.83,26.663,,12.783999999999999,23.331999999999997,,-1.0,0.5,7.5,25.9849998950958
AS14.27,2014-04-20,0.07916666666666665,5.015,47.251999999999995,,12.078,25.1505,,0.0,1.0,8.0,33.8099999427795
AS14.27,2014-04-21,0.054166666666666696,4.322,34.037,,10.364,45.977,100.8495,-1.0,1.0,8.0,33.1760001182556
AS14.27,2014-04-22,0.025,4.660500000000001,27.204,,10.035,48.372,32.876,-1.0,1.0,8.0,20.31700015068055
AS14.27,2014-04-23,0.0,4.9864999999999995,37.464,,13.742,27.698,80.125,0.0,1.0,8.0,45.342000007629395
AS14.27,2014-04-24,0.004166666666666665,4.303,28.908,,12.098500000000001,31.105,57.725,1.0,1.0,8.0,21.911000013351448
AS14.27,2014-04-25,0.0583333333333333,4.0969999999999995,26.168999999999997,,17.596,18.066,,1.0,0.0,7.0,15.457000017166152
AS14.27,2014-04-26,0.44999999999999996,4.4190000000000005,21.105999999999998,,10.048,55.76649999999999,53.727,2.0,2.0,10.0,17.9780000448227
AS14.27,2014-04-27,0.04166666666666665,4.057499999999999,37.966499999999996,,11.04,26.1,79.704,1.0,1.0,8.0,20.6080000400543
AS14.27,2014-04-28,0.0583333333333333,5.8665,23.032,,14.049000000000001,45.227,37.5275,1.0,1.0,8.0,27.4260001182556
AS14.27,2014-04-29,0.0,4.871,23.991,,13.6845,30.031,,-1.0,0.0,7.0,20.608500003814697
AS14.27,2014-04-30,0.00833333333333333,5.0295000000000005,31.118000000000002,251.452,11.71,50.744,,1.0,1.0,7.0,35.194000005722046
AS14.27,2014-05-01,0.029166666666666667,5.018,52.7225,162.572,11.149000000000001,40.1485,156.852,1.0,1.0,7.0,17.10950005054475
AS14.27,2014-05-02,0.0,4.9855,35.967,,16.1235,67.84100000000001,,-1.0,1.0,7.0,25.2339999675751
AS14.27,2014-05-03,0.0,4.1935,22.500999999999998,,9.057,23.1815,84.45100000000001,1.0,0.0,7.0,17.7339999675751
AS14.27,2014-05-04,0.025,4.024,44.2265,,10.052999999999999,31.576,,0.0,1.0,7.0,18.106999874115
AS14.27,2014-05-05,0.04583333333333335,4.279,30.116,,8.324,18.067,,1.0,1.0,8.0,23.6299998760223
AS14.27,2014-05-06,0.016666666666666666,4.708,45.2535,,3.032,66.35300000000001,,,,,16.2619998455048
AS14.27,2014-05-07,0.0125,4.118,52.373999999999995,,7.868499999999999,44.221000000000004,,1.0,1.0,8.0,19.1439999341965
AS14.27,2014-05-08,0.0,4.015,40.266,,8.135,20.807000000000002,,1.0,0.0,7.0,19.0719997882843
AS14.27,2014-05-09,0.049999999999999996,4.774,30.769,,9.032,43.672000000000004,,1.0,0.0,7.0,19.3970000743866
AS14.27,2014-05-10,0.029885057471264402,3.818,28.954,,11.324000000000002,19.112000000000002,28.979,1.0,0.0,7.0,15.974999904632599
AS14.27,2014-05-11,0.0666666666666667,4.670999999999999,36.462999999999994,,8.058,34.1635,,1.0,0.0,7.0,21.436000108718897
AS14.27,2014-05-12,0.0,4.432,41.823,,11.169,27.6495,,0.0,1.0,8.0,20.05750012397765
AS14.27,2014-05-13,0.00833333333333333,4.5729999999999995,40.167500000000004,,8.058,27.258000000000003,,2.0,1.0,7.0,19.2280000448227
AS14.27,2014-05-14,0.00833333333333333,3.6255,41.104,,12.069500000000001,14.689,,1.5,1.0,7.5,26.14649987220765
AS14.27,2014-05-15,,,,,,,,1.5,0.5,7.0,
AS14.28,2014-02-17,,,,,,,,,,,
AS14.28,2014-02-18,,,,,,,,,,,
AS14.28,2014-02-19,,,,,,,,,,,
AS14.28,2014-02-20,,,,,,,,,,,
AS14.28,2014-02-21,,,,,,,,,,,
AS14.28,2014-02-22,,,,,,,,,,,
AS14.28,2014-02-23,,,,,,,,,,,
AS14.28,2014-02-24,,,,,,,,,,,
AS14.28,2014-02-25,,,,,,,,,,,
AS14.28,2014-02-26,,,,,,,,,,,
AS14.28,2014-02-27,,,,,,,,,,,
AS14.28,2014-02-28,,,,,,,,,,,
AS14.28,2014-03-01,,,,,,,,,,,
AS14.28,2014-03-02,,,,,,,,,,,
AS14.28,2014-03-03,,,,,,,,,,,
AS14.28,2014-03-04,,,,,,,,,,,
AS14.28,2014-03-05,,,,,,,,,,,
AS14.28,2014-03-06,,,,,,,,,,,
AS14.28,2014-03-07,,,,,,,,,,,
AS14.28,2014-03-08,,,,,,,,,,,
AS14.28,2014-03-09,,,,,,,,,,,
AS14.28,2014-03-10,,,,,,,,,,,
AS14.28,2014-03-11,,,,,,,,,,,
AS14.28,2014-03-12,,,,,,,,,,,
AS14.28,2014-03-13,,,,,,,,,,,
AS14.28,2014-03-14,,,,,,,,,,,
AS14.28,2014-03-15,,,,,,,,,,,
AS14.28,2014-03-16,,,,,,,,,,,
AS14.28,2014-03-17,,,,,,,,,,,
AS14.28,2014-03-18,,,,,,,,,,,
AS14.28,2014-03-19,,,,,,,,,,,
AS14.28,2014-03-20,,,,,,,,,,,
AS14.28,2014-03-21,,,,,,,,,,,
AS14.28,2014-03-22,,,,,,,,,,,
AS14.28,2014-03-23,,,,,,,,,,,
AS14.28,2014-03-24,,,,,,,,,,,
AS14.28,2014-03-25,,,,,,,,,,,
AS14.28,2014-03-26,,,,,,,,,,,
AS14.28,2014-03-27,,,,,,,,,,,
AS14.28,2014-03-28,,,,,,,,,,,
AS14.28,2014-03-29,,,,,,,,,,,
AS14.28,2014-03-30,,,,,,,,,,,
AS14.28,2014-03-31,0.012938861985472165,6.0489999999999995,15.499,90.50049999999999,20.274,32.274,,0.0,0.0,6.5,32.775999903678894
AS14.28,2014-04-01,0.02998821102269375,4.051,16.247,5.6705,14.616,42.7365,39.484,0.0,0.0,7.5,16.478999853134198
AS14.28,2014-04-02,0.020868347338935556,4.26,19.075499999999998,118.735,12.044,24.101999999999997,80.067,0.0,0.0,6.0,29.5164999961853
AS14.28,2014-04-03,0.025,4.2410000000000005,24.225,40.869,12.729,25.5915,23.093000000000004,0.0,1.5,8.0,20.6169998645782
AS14.28,2014-04-04,0.04911644157763895,5.013999999999999,29.968,64.319,11.588000000000001,45.3375,35.1305,-0.5,0.0,6.0,21.4909999370575
AS14.28,2014-04-05,0.02459181616609555,4.4925,37.391,23.5905,13.2025,42.3335,,-1.0,1.0,8.0,27.52499997615815
AS14.28,2014-04-06,0.0,4.12,28.613999999999997,46.400499999999994,10.033999999999999,43.715,,-1.0,1.0,7.0,24.786000132560748
AS14.28,2014-04-07,0.02567567567567565,4.0360000000000005,31.797000000000004,70.304,11.062000000000001,30.095,41.434,0.0,1.0,8.0,18.6800000667572
AS14.28,2014-04-08,0.037610309567166295,4.0205,24.2305,,12.030999999999999,25.113,60.47449999999999,0.0,1.0,8.0,17.3230001926422
AS14.28,2014-04-09,0.228125,3.095,19.743000000000002,84.96600000000001,15.68,19.048,,-1.0,1.0,7.0,10.3389999866486
AS14.28,2014-04-10,0.144067796610169,4.061,25.8375,63.975500000000004,13.504000000000001,25.748,18.156,-1.0,0.5,6.5,23.6210000514984
AS14.28,2014-04-11,0.30252100840336105,3.42,27.756,68.318,16.133,23.105,19.369,-1.0,0.0,7.0,16.19749999046325
AS14.28,2014-04-12,0.00854700854700855,4.4925,20.076,33.707,11.048,23.51,,-0.5,1.0,8.0,30.76799988746645
AS14.28,2014-04-13,0.0166666666666667,4.072,31.168,34.486000000000004,10.091000000000001,35.154,,0.0,1.0,7.0,37.243999958038295
AS14.28,2014-04-14,0.020461843273894907,4.016,26.552999999999997,38.196999999999996,11.035,24.144000000000002,7.27,-1.0,1.0,7.0,26.6800000667572
AS14.28,2014-04-15,0.012466143482186255,3.9219999999999997,21.104,,11.2185,31.12,,0.0,1.0,7.0,22.407000064849896
AS14.28,2014-04-16,0.012713706172124004,5.252000000000001,21.557,32.317,10.023,33.097,,1.0,-1.0,6.0,23.9800000190735
AS14.28,2014-04-17,0.0212719298245614,4.035,19.081,75.86099999999999,10.149,19.072,,-0.5,0.5,8.0,21.40349996089935
AS14.28,2014-04-18,0.004201680672268905,6.0305,22.131999999999998,12.280999999999999,10.026,21.743000000000002,32.123000000000005,-1.0,0.0,6.0,27.6399998664856
AS14.28,2014-04-19,0.00844017094017094,4.021,21.579,75.55099999999999,10.047,46.700500000000005,48.123000000000005,-0.5,1.0,7.0,26.80599999427795
AS14.28,2014-04-20,0.0,4.093,10.294,113.947,9.125,42.268,,-1.0,1.0,8.0,21.9444999694824
AS14.28,2014-04-21,0.0168803418803419,3.1975,14.659500000000001,57.391000000000005,9.057,42.176,47.242000000000004,0.0,1.0,8.0,22.358500003814697
AS14.28,2014-04-22,0.025,4.0329999999999995,37.643,60.181999999999995,9.04,24.235500000000002,13.055,-0.5,1.0,7.0,20.1774998903275
AS14.28,2014-04-23,0.00869565217391304,5.085,28.1,34.150999999999996,10.193,41.73949999999999,54.391999999999996,1.0,1.0,7.0,20.0640001296997
AS14.28,2014-04-24,0.105042016806723,5.055,24.668999999999997,71.628,11.134,24.156,,0.0,1.0,8.0,25.219000101089502
AS14.28,2014-04-25,0.0510285383166739,4.2410000000000005,22.697000000000003,34.246,12.097999999999999,22.074,21.691,0.0,1.0,7.0,19.643000125885
AS14.28,2014-04-26,0.0,4.321,10.045,19.782,12.317,27.721,129.18,0.0,1.0,8.0,25.914999961853
AS14.28,2014-04-27,0.0,4.012499999999999,23.098000000000003,19.070999999999998,8.593,72.35300000000001,68.87899999999999,0.0,0.5,7.0,25.075500011444053
AS14.28,2014-04-28,0.0,5.0385,24.610500000000002,37.4995,336.52500000000003,17.282,25.386999999999997,-0.5,1.0,7.5,24.2849999666214
AS14.28,2014-04-29,0.0,3.3110000000000004,8.092,,,,,0.0,1.0,7.0,
AS14.28,2014-04-30,0.0,3.1430000000000002,5.272,,11.825,38.364,,0.0,0.0,6.0,14.2099997997284
AS14.28,2014-05-01,0.0,4.0205,14.958,38.1465,16.1535,24.2515,41.456500000000005,-1.0,0.0,6.0,14.7880001068115
